Rentrée scolaire;Dénomination principale;Patronyme;Secteur;Numéro_etablissement;Nombre d'élèves total (nombre d'élèves dans les formations du 1er cycle du 2nd degré et non du nombre total d'élèves inscrits dans l'établissement, les DIMA et les dispositifs-relais sont exclus);Nombre de 6èmes LV1 allemand;Nombre de 6èmes LV1 anglais;Nombre de 6èmes LV1 espagnol;Nombre de 6èmes LV1 autres langues;Nombre de 6èmes LV2 allemand;Nombre de 6èmes LV2 anglais;Nombre de 6èmes LV2 espagnol;Nombre de 6èmes LV2 italien;Nombre de 6èmes LV2 autres langues;Nombre de 5èmes LV1 allemand;Nombre de 5èmes LV1 anglais;Nombre de 5èmes LV1 espagnol;Nombre de 5èmes LV1 autres langues;Nombre de 5èmes LV2 allemand;Nombre de 5èmes LV2 anglais;Nombre de 5èmes LV2 espagnol;Nombre de 5èmes LV2 italien;Nombre de 5èmes LV2 autres langues;Nombre de 4èmes LV1 allemand;Nombre de 4èmes LV1 anglais;Nombre de 4èmes LV1 espagnol;Nombre de 4èmes LV1 autres langues;Nombre de 4èmes LV2 allemand;Nombre de 4èmes LV2 anglais;Nombre de 4èmes LV2 espagnol;Nombre de 4èmes LV2 italien;Nombre de 4èmes LV2 autres langues;Nombre de 3èmes LV1 allemand;Nombre de 3èmes LV1 anglais;Nombre de 3èmes LV1 espagnol;Nombre de 3èmes LV1 autres langues;Nombre de 3èmes LV2 allemand;Nombre de 3èmes LV2 anglais;Nombre de 3èmes LV2 espagnol;Nombre de 3èmes LV2 italien;Nombre de 3èmes LV2 autres langues;2ndes PRO LV1 allemand;2ndes PRO LV1 anglais;2ndes PRO LV1 espagnol;2ndes PRO LV1 autres langues;2ndes PRO LV2 allemand;2ndes PRO LV2 anglais;2ndes PRO LV2 espagnol;2ndes PRO LV2 italien;2ndes PRO LV2 autres langues;1ères PRO LV1 allemand;1ères PRO LV1 anglais;1ères PRO LV1 espagnol;1ères PRO LV1 autres langues;1ères PRO LV2 allemand;1ères PRO LV2 anglais;1ères PRO LV2 espagnol;1ères PRO LV2 italien;1ères PRO LV2 autres langues;Terminales PRO LV1 allemand;Terminales PRO LV1 anglais;Terminales PRO LV1 espagnol;Terminales PRO LV1 autres langues;Terminales PRO LV2 allemand;Terminales PRO LV2 anglais;Terminales PRO LV2 espagnol;Terminales PRO LV2 italien;Terminales PRO LV2 autres langues;2ndes GT LV1 allemand;2ndes GT LV1 anglais;2ndes GT LV1 espagnol;2ndes GT LV1 autres langues;2ndes GT LV2 allemand;2ndes GT LV2 anglais;2ndes GT LV2 espagnol;2ndes GT LV2 italien;2ndes GT LV2 autres langues;1ères G LV1 allemand;1ères G LV1 anglais;1ères G LV1 espagnol;1ères G LV1 autres langues;1ères G LV2 allemand;1ères G LV2 anglais;1ères G LV2 espagnol;1ères G LV2 italien;1ères G LV2 autres langues;1ères STI2D LV1 allemand;1ères STI2D LV1 anglais;1ères STI2D LV1 espagnol;1ères STI2D LV1 autres langues;1ères STI2D LV2 allemand;1ères STI2D LV2 anglais;1ères STI2D LV2 espagnol;1ères STI2D LV2 italien;1ères STI2D LV2 autres langues;1ères STL LV1 allemand;1ères STL LV1 anglais;1ères STL LV1 espagnol;1ères STL LV1 autres langues;1ères STL LV2 allemand;1ères STL LV2 anglais;1ères STL LV2 espagnol;1ères STL LV2 italien;1ères STL LV2 autres langues;1ères STMG LV1 allemand;1ères STMG LV1 anglais;1ères STMG LV1 espagnol;1ères STMG LV1 autres langues;1ères STMG LV2 allemand;1ères STMG LV2 anglais;1ères STMG LV2 espagnol;1ères STMG LV2 italien;1ères STMG LV2 autres langues;1ères ST2S LV1 allemand;1ères ST2S LV1 anglais;1ères ST2S LV1 espagnol;1ères ST2S LV1 autres langues;1ères ST2S LV2 allemand;1ères ST2S LV2 anglais;1ères ST2S LV2 espagnol;1ères ST2S LV2 italien;1ères STD2A LV1 allemand;1ères STD2A LV1 anglais;1ères STD2A LV1 espagnol;1ères STD2A LV1 autres langues;1ères STD2A LV2 allemand;1ères STD2A LV2 anglais;1ères STD2A LV2 espagnol;1ères STD2A LV2 italien;1ères STD2A LV2 autres langues;Terminales G LV1 allemand;Terminales G LV1 anglais;Terminales G LV1 espagnol;Terminales G LV1 autres langues;Terminales G LV2 allemand;Terminales G LV2 anglais;Terminales G LV2 espagnol;Terminales G LV2 italien;Terminales G LV2 autres langues;Terminales STI2D LV1 allemand;Terminales STI2D LV1 anglais;Terminales STI2D LV1 espagnol;Terminales STI2D LV1 autres langues;Terminales STI2D LV2 allemand;Terminales STI2D LV2 anglais;Terminales STI2D LV2 espagnol;Terminales STI2D LV2 italien;Terminales STI2D LV2 autres langues;Terminales STL LV1 allemand;Terminales STL LV1 anglais;Terminales STL LV1 espagnol;Terminales STL LV1 autres langues;Terminales STL LV2 allemand;Terminales STL LV2 anglais;Terminales STL LV2 espagnol;Terminales STL LV2 italien;Terminales STL LV2 autres langues;Terminales STMG LV1 allemand;Terminales STMG LV1 anglais;Terminales STMG LV1 espagnol;Terminales STMG LV1 autres langues;Terminales STMG LV2 allemand;Terminales STMG LV2 anglais;Terminales STMG LV2 espagnol;Terminales STMG LV2 italien;Terminales Terminales STMG LV2 autres langues;Terminales ST2S LV1 allemand;Terminales ST2S LV1 anglais;Terminales ST2S LV1 espagnol;Terminales ST2S LV1 autres langues;Terminales ST2S LV2 allemand;Terminales ST2S LV2 anglais;Terminales ST2S LV2 espagnol;Terminales ST2S LV2 italien;Terminales ST2S LV2 autres langues;Terminales STD2A LV1 allemand;Terminales STD2A LV1 anglais;Terminales STD2A LV1 espagnol;Terminales STD2A LV1 autres langues;Terminales STD2A LV2 allemand;Terminales STD2A LV2 anglais;Terminales STD2A LV2 espagnol;Terminales STD2A LV2 italien;Terminales STD2A LV2 autres langues;Localisation;IPS_Ensemble_GT_PRO_2022;IPS_voie_GT_2022;IPS_voie_PRO_2022;Appellation_officielle;Nature_etablissement;Tri_college_lycée;url
2019;COLLEGE;BELLEVUE;PUBLIC;0910979V;841.0;0.0;229.0;0.0;0.0;22.0;0.0;0.0;0.0;17.0;0.0;205.0;0.0;0.0;40.0;0.0;133.0;0.0;32.0;0.0;198.0;0.0;27.0;42.0;0.0;129.0;0.0;27.0;0.0;209.0;0.0;27.0;46.0;0.0;136.0;0.0;27.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.718576753950444, 2.4760706703439066;113.2;;;Collège Bellevue;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LYCEE PROFESSIONNEL;AUGUSTE PERRET;PUBLIC;0911343R;356.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;98.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.64043660966449, 2.4350065137741477;78.4;;78.4;Lycée professionnel Auguste Perret;LYCEE PROFESSIONNEL;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LYCEE POLYVALENT;GEOFFROY-SAINT-HILAIRE;PUBLIC;0910622G;183.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;59.0;0.0;0;4.0;0.0;55.0;0.0;0.0;0.0;62.0;0.0;0.0;4.0;0.0;58.0;0.0;0.0;0.0;62.0;0.0;0.0;2;0;60;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.43576341133633, 2.1502164003404873;108.3;109.9;85.9;Lycée polyvalent Geoffroy-Saint-Hilaire;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LP LYCEE DES METIERS;ANDRE-MARIE AMPERE;PUBLIC;0911037H;306.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;96.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.657926614138525, 2.3455129989799697;90.4;;90.4;Lycée professionnel André-Marie Ampère, Lycée des métiers du numérique et de la transition énergétique;LYCEE PROFESSIONNEL;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LPO LYCEE DES METIERS;PAUL LANGEVIN;PUBLIC;0912163G;530.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;161.0;0.0;0;0.0;0.0;161.0;0.0;0.0;0.0;174.0;0.0;0.0;0.0;0.0;174.0;0.0;0.0;0.0;166.0;0.0;0.0;0;0;166;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.62755445177284, 2.333522647858262;81.3;87.0;80.7;Lycée polyvalent Paul Langevin, lycée des métiers de la gestion et de la relation client;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LYCEE GEN. ET TECHNOL. PRIVE;SAINT CHARLES;PRIVE;0910808J;828.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;300;0;0;71;0;223;0;6;0;257;0;0;79;0;156;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;1;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;0;0;78;0;129;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;6;0;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.709322753904594, 2.3900453916725817;130.8;130.8;;Lycée général et technologique privé Saint Charles;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LYCEE POLYVALENT;NIKOLA TESLA;PUBLIC;0912364A;1347.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;390;22;0;69;45;321;0;0;22;229;34;0;54;56;175;0;0;0;48;0;0;9;0;39;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;5;0;66;0;0;0;51;0;0;3;0;48;0;0;0;0;0;0;0;0;0;0;11;266;12;0;62;23;204;0;0;0;52;0;0;3;0;49;0;0;0;0;0;0;0;0;0;0;0;0;68;0;0;6;0;62;0;0;0;48;0;0;5;0;43;0;0;0;0;0;0;0;0;0;0;0;48.53430077972147, 1.9901027277715995;115.1;120.8;100.6;Lycée polyvalent Nikola Tesla;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LYCEE GENERAL ET TECHNOLOGIQUE;VALLEE DE CHEVREUSE;PUBLIC;0911913K;1125.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;403;0;0;81;0;298;12;12;0;307;0;0;65;0;225;11;6;0;0;0;0;0;0;0;0;0;0;50;0;0;7;0;42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;0;0;67;0;233;0;6;0;0;0;0;0;0;0;0;0;0;57;0;0;7;0;49;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.70042148470852, 2.0973454992825578;146.7;146.7;;Lycée général et technologique Vallée de Chevreuse;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LYCEE GENERAL ET TECHNOLOGIQUE;JEAN-BAPTISTE COROT;PUBLIC;0910627M;2032.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;688;0;0;124;6;561;2;1;27;497;0;0;98;27;398;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;138;0;0;13;2;124;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;515;0;0;90;16;423;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;141;0;0;2;2;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.67587403845357, 2.3532040841344024;113.6;113.6;;Lycée général et technologique Jean-Baptiste Corot;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LPO LYCEE DES METIERS;GASPARD MONGE;PUBLIC;0912142J;643.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;239;0;0;26;0;204;0;9;0;144;0;0;12;0;132;0;0;0;64;0;0;10;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;131;0;0;18;1;113;0;0;0;64;0;0;6;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.68574491605321, 2.346583013676203;97.1;102.7;87.2;Lycée polyvalent Gaspard Monge, lycée des métiers de l'automobile et de la logistique;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2019;LYCEE POLYVALENT PRIVE;BETH RIVKAH;PRIVE;0910838S;53.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;25;0;1;0;1;0;0;25;0;11;0;2;0;2;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;0;2;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.71075069348924, 2.499770465788787;137.0;144.4;123.5;Lycée polyvalent privé Beth Rivkah;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;ROSA LUXEMBOURG;PUBLIC;0911754M;472.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;0.0;0.0;4.0;0.0;92.0;0.0;22.0;0.0;115.0;0.0;16.0;4.0;0.0;95.0;0.0;16.0;0.0;138.0;0.0;0.0;18.0;0.0;120.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.60180620959237, 2.423885331253358;113.4;;;Collège Rosa Luxembourg;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;LE CHANTEMERLE;PUBLIC;0910752Y;613.0;0.0;161.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;165.0;0.0;0.0;11.0;0.0;154.0;0.0;0.0;0.0;149.0;0.0;0.0;20.0;0.0;129.0;0.0;0.0;0.0;138.0;0.0;0.0;9.0;0.0;129.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.6058333091827, 2.4683279595195793;95.6;;;Collège Le Chantemerle;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;LOUISE MICHEL;PUBLIC;0911024U;563.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;137.0;0.0;0.0;0.0;0.0;137.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.59490827061564, 2.4796986015044507;83.3;;;Collège Louise Michel;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;EMILE ZOLA;PUBLIC;0910969J;749.0;0.0;207.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;177.0;0.0;0.0;20.0;0.0;116.0;41.0;0.0;0.0;180.0;0.0;0.0;12.0;0.0;145.0;23.0;0.0;0.0;185.0;0.0;0.0;13.0;0.0;149.0;23.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.738166997412755, 2.2205883574516996;133.8;;;Collège Emile Zola;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE PRIVE;JEANNE D'ARC;PRIVE;0910827E;546.0;0.0;142.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;137.0;0.0;0.0;18.0;0.0;119.0;0.0;0.0;0.0;133.0;0.0;0.0;28.0;0.0;105.0;0.0;0.0;0.0;134.0;0.0;0.0;22.0;0.0;112.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.605234854524156, 2.302697837523065;131.0;;;Collège privé Jeanne d'Arc;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;PAUL ELUARD;PUBLIC;0911039K;880.0;21.0;218.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;202.0;0.0;0.0;10.0;0.0;163.0;24.0;5.0;0.0;219.0;0.0;1.0;21.0;0.0;181.0;16.0;1.0;0.0;220.0;0.0;7.0;20.0;0.0;193.0;0.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.612418437125726, 2.3141236092840294;99.6;;;Collège Paul Eluard;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;PIERRE RONSARD;PUBLIC;0911441X;480.0;0.0;116.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;115.0;0.0;0.0;8.0;0.0;101.0;6.0;0.0;0.0;121.0;0.0;0.0;13.0;0.0;94.0;14.0;0.0;0.0;128.0;0.0;0.0;12.0;0.0;101.0;15.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.71410886111601, 2.3635379172431796;106.2;;;Collège Pierre Ronsard;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE PRIVE;COHEN TENOUDJI;PRIVE;0911889J;17.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114.2;;;;;;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;DU PONT DE BOIS;PUBLIC;0911256W;697.0;0.0;188.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;160.0;0.0;0.0;20.0;0.0;137.0;0.0;3.0;0.0;174.0;0.0;3.0;16.0;0.0;155.0;0.0;3.0;0.0;175.0;0.0;4.0;16.0;0.0;155.0;0.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.54591737987891, 2.1224577772047764;112.9;;;Collège du Pont de Bois;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;PAUL ELUARD;PUBLIC;0911042N;724.0;0.0;184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0;0.0;0.0;22.0;0.0;154.0;0.0;0.0;0.0;186.0;0.0;0.0;17.0;0.0;169.0;0.0;0.0;0.0;178.0;0.0;0.0;24.0;0.0;154.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.6303368547917, 2.3434316131598205;86.4;;;Collège Paul Eluard;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;COLLEGE;FELIX ESCLANGON;PUBLIC;0910060W;499.0;0.0;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.0;0.0;0.0;0.0;0.0;111.0;17.0;0.0;0.0;124.0;0.0;0.0;0.0;0.0;110.0;14.0;0.0;0.0;113.0;0.0;0.0;3.0;0.0;95.0;15.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.67440445968367, 2.3770583303906583;103.6;;;Collège Felix Esclangon;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LYCEE POLYVALENT;MARGUERITE YOURCENAR;PUBLIC;0911945V;319.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;89.0;0.0;0;4.0;0.0;85.0;0.0;0.0;0.0;89.0;0.0;0.0;2.0;0.0;87.0;0.0;0.0;0.0;116.0;0.0;0.0;8;0;108;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.7095922774075, 2.3267613725902385;98.3;104.5;86.1;Lycée polyvalent Marguerite Yourcenar;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LYCEE POLYVALENT;CLEMENT ADER;PUBLIC;0910676R;479.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;177;0;0;11;0;164;1;1;4;104;0;0;4;4;100;0;0;1;62;0;1;11;2;48;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;1;0;12;1;64;1;3;0;48;0;1;5;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7111370085633, 2.3926976269304268;95.6;100.5;84.6;Lycée polyvalent Clément Ader;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
